number,path,date,time,white,black,white elo,black elo,time control,event,moves
0,WmFP4rhm,2015.12.25,21:40:05,Corsaro,CuakCuak,1664,1770,60+0,Rated Bullet game,1. e4 { [%eval 0.2] } 1... e6 { [%eval 0.18] } 2. d4 { [%eval 0.19] } 2... d5 { [%eval 0.25] } 3. exd5 { [%eval 0.25] } 3... exd5 { [%eval 0.16] } 4. Nf3 { [%eval 0.18] } 4... Nf6 { [%eval 0.11] } 5. c4 { [%eval -0.18] } 5... Be7 { [%eval 0.1] } 6. Nc3 { [%eval 0.19] } 6... dxc4 { [%eval 0.5] } 7. Bxc4 { [%eval 0.37] } 7... c6 { [%eval 0.63] } 8. Be3 { [%eval 0.25] } 8... b5 { [%eval 0.73] } 9. Bb3 { [%eval 0.6] } 9... Bb7 { [%eval 0.51] } 10. d5?! { [%eval 0.01] } 10... O-O { [%eval 0.13] } 11. dxc6 { [%eval 0.0] } 11... Nxc6 { [%eval -0.14] } 12. Qxd8 { [%eval -0.19] } 12... Rfxd8 { [%eval -0.23] } 13. O-O { [%eval -0.31] } 13... Nb8? { [%eval 1.84] } 14. Rfe1? { [%eval 0.33] } 14... Nc6?! { [%eval 0.86] } 15. Bg5?! { [%eval -0.03] } 15... h6 { [%eval 0.06] } 16. Bh4 { [%eval 0.04] } 16... g5 { [%eval 0.19] } 17. Bg3 { [%eval 0.3] } 17... g4? { [%eval 1.61] } 18. Nh4?! { [%eval 0.78] } 18... Nd5?? { [%eval 4.86] } 19. Nxd5 { [%eval 4.87] } 19... Rxd5? { [%eval 7.0] } 20. Bxd5 { [%eval 7.12] } 20... Bxh4 { [%eval 7.39] } 21. Bxh4 { [%eval 7.39] } 21... Rc8?! { [%eval 8.15] } 22. Rac1 { [%eval 8.02] } 22... Rd8? { [%eval 14.6] } 23. Bxc6 { [%eval 11.48] } 23... Bxc6 { [%eval 11.64] } 24. Bxd8 { [%eval 11.23] } 24... Kg7?! { [%eval #8] } 25. Rxc6 { [%eval #7] } 25... h5 { [%eval #6] } 26. Re7?! { [%eval 53.91] } 26... h4?! { [%eval #6] } 27. Rcc7 { [%eval #7] } 27... Kg6 { [%eval #4] } 28. Rxf7 { [%eval #3] } 28... h3 { [%eval #3] } 29. Rce7?! { [%eval #5] } 29... Kg5 { [%eval #2] } 30. gxh3?! { [%eval #4] } 30... gxh3 { [%eval #3] } 31. Kf1?! { [%eval #4] } 31... Kh4 { [%eval #2] } 32. Ke2?! { [%eval #3] } 32... Kh5 { [%eval #3] } 33. Kf3?! { [%eval #3] } 33... Kh4 { [%eval #1] } 34. Kf4?! { [%eval #2] } 34... Kh5 { [%eval #2] } 35. Kf5 { [%eval #1] } 35... Kh6 { [%eval #1] } 36. Kf6?! { [%eval #2] } 36... Kh5 { [%eval #2] } 37. Re5+?! { [%eval #2] } 37... Kh4 { [%eval #2] } 38. Rh7+?! { [%eval #2] } 38... Kg4 { [%eval #2] } 39. Rf5 { [%eval #1] } 39... b4 { [%eval #1] } 40. Rg7+?! { [%eval #1] } 40... Kh4 { [%eval #1] } 41. Kf7# 1-0
3,E2IbBHy2,2015.12.26,00:58:19,sumano,somrjaa,1372,1594,900+0,Rated Classical game,1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6 5. f3 d5 6. Nxc6 bxc6 7. e5 Nd7 8. Qd3 Nxe5 9. Qc3 Bd6 10. f4 a5 11. fxe5 Bb4 12. Qxb4 axb4 13. c3 Qh4+ 14. Kd1 Qg4+ 15. Kc2 Bf5+ 16. Kb3 Qd1+ 17. Kxb4 Ra4+ 18. Kc5 Ra5+ 19. Kxc6 Qa4+ 20. Kxc7 Ra7+ 21. Kb8 O-O# 0-1
2,715m5hZO,2015.12.26,01:07:36,pacjulio,alexandr1975,1826,1973,180+0,Rated Blitz tournament https://lichess.org/tournament/WbkQlg6E,1. e4 e6 2. d4 d5 3. exd5 exd5 4. Nf3 Nf6 5. Be2 Bd6 6. O-O O-O 7. h3 c6 8. c3 Qc7 9. Bg5 Ne4 10. Be3 Nd7 11. Nbd2 Ndf6 12. Bd3 Re8 13. Re1 Bf4 14. Nf1 Bxe3 15. Nxe3 Qf4 16. Ne5 Qxf2+ 17. Kh1 Qg3 18. Qf3 Nf2+ 19. Kg1 Nxh3+ 20. Kh1 Qxf3 21. gxf3 Nf2+ 22. Kg2 Nxd3 23. Nxd3 Bd7 24. Ne5 Be6 25. Rg1 Nd7 26. f4 Nxe5 27. dxe5 g6 28. Kf3 Rad8 29. f5 Bc8 30. fxg6 hxg6 31. Ng4 Bxg4+ 32. Kxg4 Rxe5 33. Raf1 Re4+ 34. Kf3 Rde8 35. Rf2 Kg7 36. Rgf1 Re3+ 37. Kg2 R8e7 38. Rf6 Re2+ 39. R1f2 Rxf2+ 40. Rxf2 f5 41. Kg3 Kf6 42. Rh2 Re4 43. Rh8 Re7 44. Rf8+ Kg5 45. Rh8 b6 46. Rh2 f4+ 47. Kf3 Re3+ 48. Kf2 Kf5 49. Rh8 a5 50. Rf8+ Kg5 51. Rg8 Re6 52. Kf3 b5 53. b3 Re3+ 54. Kf2 Rxc3 55. Re8 a4 56. Re5+ Kf6 57. Re2 axb3 58. axb3 Rxb3 59. Rc2 Kf5 60. Rxc6 g5 61. Rc5 Rb2+ 62. Ke1 Ke4 63. Rc8 g4 64. Re8+ Kf3 65. Kd1 g3 66. Kc1 Rh2 67. Rc8 g2 68. Rc3+ Kg4 69. Kb2 g1=Q+ 70. Kb3 Qd4 71. Rc2 Rxc2 72. Kxc2 Qc4+ 73. Kd2 f3 74. Ke1 Kg3 75. Kd2 f2 76. Ke3 f1=N# 0-1
0,lGUFovFp,2015.12.26,01:56:49,BUGIOkg,Trrak,1828,2060,180+2,Rated Blitz game,1. d4 Nf6 2. Nf3 d5 3. Bg5 Ne4 4. Bh4 g5 5. Nxg5 e5 6. Nxe4 Qxh4 7. Ng3 exd4 8. c4 dxc4 9. Qa4+ Nc6 10. Qxc4 Be6 11. Qa4 O-O-O 12. Nd2 Kb8 13. Rc1 Bb4 14. a3 Bxd2+ 15. Kxd2 Qf4+ 16. Kd1 Ne5 17. Rc2 Rd6 18. Rd2 Rhd8 19. e3 dxe3 20. Qxf4 Bb3+ 21. Ke2 exd2 22. Qxe5 d1=Q+ 23. Ke3 Re6 24. Qxe6 fxe6 25. Be2 Qd2+ 26. Kf3 Bd5+ 27. Kg4 Bxg2 28. Rd1 Qxd1 29. Bxd1 Rxd1 30. h4 Rb1 31. Nh5 Rxb2 32. Nf6 Rxf2 33. Nxh7 Ra2 34. h5 Rxa3 35. Ng5 a5 36. h6 Bh3+ 37. Nxh3 Rd3 38. Ng5 Rd8 39. h7 a4 40. Nf7 Rf8 41. Ne5 Kc8 42. Ng6 Re8 43. Kf4 Kd7 44. Ne5+ Kd6 45. Ke4 a3 46. Nc4+ Kc5 47. Nxa3 Rh8 48. Nc2 Rxh7 49. Ne3 b5 50. Ng4 b4 51. Nf6 Rh4+ 52. Kd3 Kb5 53. Kc2 Ka4 54. Kb2 Rh2+ 55. Kb1 Ka3 56. Ne4 b3 57. Ng3 Rg2 58. Nf1 Rg1 59. Kc1 Rxf1+ 60. Kd2 b2 61. Ke2 b1=Q 62. Ke3 Qe1+ 63. Kd4 Rf2 64. Kc5 Rd2 65. Kc6 Qc1+ 66. Kb7 e5 67. Kc8 e4 68. Kb8 e3 69. Kc8 e2 70. Kb8 e1=Q 71. Kc8 Qe8+ 72. Kb7 Rb2+ 73. Ka7 Qa1 74. Ka6 Ka2 75. Ka7 Kb1# 0-1
0,goAREdOl,2015.12.26,04:09:20,lepicurien,Batablanca,1795,1808,60+1,Rated Bullet game,1. b3 e6 2. Bb2 d5 3. d3 Nf6 4. g3 Be7 5. Bg2 O-O 6. Nc3 c5 7. h3 Nc6 8. Qd2 Bd7 9. f4 a5 10. Nf3 Nh5 11. g4 Bh4+ 12. Kd1 Nf6 13. Nxh4 a4 14. Nxa4 d4 15. Nxc5 Nd5 16. Nxd7 Qxd7 17. a4 Rac8 18. f5 Ne3+ 19. Ke1 b5 20. axb5 Ne5 21. Be4 exf5 22. Nxf5 Qxb5 23. Nxe3 dxe3 24. Qxe3 Rxc2 25. Bxe5 Qxb3 26. Rd1 Qb4+ 27. Kf2 f6 28. Bd4 Kh8 29. Bc5 Qb5 30. Bxf8 Rb2 31. Qd4 h6 32. Rhf1 Qb8 33. Bd6 Rb6 34. Bxb8 Rxb8 35. Kg2 Rg8 36. Qd6 h5 37. Bd5 hxg4 38. Bxg8 gxh3+ 39. Kxh3 Kxg8 40. Qe6+ Kh7 41. Rh1 Kh8 42. Kg4# 1-0
0,7CzbZXoz,2015.12.26,05:11:19,Amateur_LP,chelin,2243,2066,180+0,Rated Blitz game,1. e4 h5 2. d4 c6 3. Nc3 d6 4. Nf3 a6 5. a4 Nd7 6. Bc4 Qc7 7. Qe2 e5 8. h3 exd4 9. Nxd4 Ne5 10. Bb3 Nf6 11. f4 Ned7 12. O-O Be7 13. Re1 Kf8 14. e5 dxe5 15. fxe5 Nd5 16. Nxd5 cxd5 17. Bxd5 Bc5 18. c3 Nb6 19. Bb3 Be6 20. Bxe6 fxe6 21. Be3 Bxd4 22. Bxd4 Nd5 23. Qf2+ Kg8 24. Rac1 Rf8 25. Qe2 Qe7 26. c4 Nf4 27. Qe3 Qg5 28. Rc2 Rh6 29. Kh1 Rg6 30. Rg1 Rf5 31. Bc3 h4 32. Rf2 Qg3 33. Qxg3 Rxg3 34. a5 g5 35. Kh2 Kf7 36. Rgf1 Kg6 37. Be1 Nd3 38. Rxf5 exf5 39. Bxg3 hxg3+ 40. Kg1 Nxe5 41. b3 Nc6 42. Rd1 Nxa5 43. Rd3 Kf6 44. Rxg3 Ke5 45. Rd3 Ke4 46. Rd7 b5 47. cxb5 axb5 48. b4 Nc6 49. Rb7 Nxb4 50. Rxb5 Nd3 51. Rb3 Nc5 52. Rb5 Nd3 53. Kh2 Nf4 54. Ra5 Ne2 55. Ra4+ Nd4 56. Ra2 Kf4 57. g3+ Ke4 58. Ra4 Ke3 59. Kg2 Ke4 60. Rxd4+ Kxd4 61. Kf3 Ke5 62. h4 g4+ 63. Ke3 Kd5 64. Kd3 Ke5 65. Ke3 Kd5 66. Kd3 Kc5 67. Ke3 Kc4 68. Kf4 Kd5 69. Kxf5 Kd6 70. Kxg4 Ke6 71. Kg5 Kf7 72. Kh6 Kg8 73. g4 Kh8 74. g5 Kg8 75. g6 Kh8 76. h5 Kg8 77. g7 Kf7 78. Kh7 Kf6 79. g8=Q Kf5 80. Qg2 Ke5 81. h6 Kf6 82. Kg8 Ke7 83. h7 Ke8 84. Qg7 Kd8 85. h8=R Ke8 86. Kh7# 1-0
0,azqb0aFw,2015.12.26,10:15:01,Dovep,Poligramme,1624,1763,300+5,Rated Classical game,1. e4 e5 2. Nf3 Bc5 3. Bc4 d6 4. d3 Bg4 5. O-O Nc6 6. h3 Bxf3 7. Qxf3 Qf6 8. Nd2 Nd4 9. Qxf6 Nxf6 10. c3 Nc6 11. b4 Bb6 12. a4 a6 13. a5 Ba7 14. b5 axb5 15. Bxb5 Bc5 16. a6 bxa6 17. Bxc6+ Ke7 18. Bxa8 Rxa8 19. Nb3 Bb6 20. d4 exd4 21. cxd4 Nxe4 22. Re1 d5 23. f3 Kd6 24. fxe4 dxe4 25. Rxe4 a5 26. Kh1 a4 27. Nd2 Kd5 28. Re7 Bxd4 29. Rd7+ Kc5 30. Ba3+ Kc6 31. Rxd4 Kb5 32. Rd7 c5 33. Rb1+ Kc6 34. Rxf7 Rd8 35. Nc4 Rd4 36. Na5+ Kd6 37. Rxg7 Ke5 38. Bxc5 Rd5 39. Rg5+ Ke4 40. Rxd5 Kxd5 41. Ba3 Kd4 42. g4 Ke4 43. Kg2 Kf4 44. Rb4+ Kg5 45. Kg3 h6 46. h4+ Kg6 47. Rb6+ Kh7 48. h5 Kg7 49. Bb2+ Kh7 50. Nc4 a3 51. Nxa3 Kg8 52. Nc4 Kh7 53. Ne5 Kg8 54. Kf4 Kh7 55. Kf5 Kg8 56. Kf6 Kh7 57. Rb7+ Kg8 58. Rf7 Kh8 59. Ng6+ Kg8 60. Ne7+ Kh8 61. Kg6# 1-0
0,fF5bet1K,2015.12.26,14:05:20,alif1380,roman1990,1121,1537,300+2,Rated Blitz game,1. e4 { [%eval 0.18] } 1... e5 { [%eval 0.28] } 2. d4 { [%eval -0.06] } 2... exd4 { [%eval 0.09] } 3. Qxd4 { [%eval -0.03] } 3... Nc6 { [%eval -0.02] } 4. Qc3?? { [%eval -6.17] } 4... d6?? { [%eval -0.12] } 5. Bc4 { [%eval -0.17] } 5... Nf6 { [%eval -0.27] } 6. Qf3 { [%eval -0.75] } 6... Be7 { [%eval -0.44] } 7. g4? { [%eval -2.36] } 7... O-O?! { [%eval -1.58] } 8. g5 { [%eval -1.76] } 8... Nd7 { [%eval -1.7] } 9. Bd3?! { [%eval -2.59] } 9... Bxg5?! { [%eval -1.99] } 10. Qh3?? { [%eval -7.36] } 10... Bxc1 { [%eval -7.36] } 11. e5? { [%eval -10.2] } 11... g6? { [%eval -8.68] } 12. exd6? { [%eval -11.16] } 12... Bxb2 { [%eval -11.41] } 13. Nf3 { [%eval -12.62] } 13... Bxa1 { [%eval -11.59] } 14. dxc7 { [%eval -12.06] } 14... Qxc7 { [%eval -11.91] } 15. Bxg6 { [%eval -17.98] } 15... fxg6 { [%eval -17.77] } 16. Ng5 { [%eval -20.36] } 16... Nb6 { [%eval -17.05] } 17. Qxh7+ { [%eval -21.63] } 17... Qxh7 { [%eval -23.3] } 18. Nxh7 { [%eval -21.0] } 18... Kxh7 { [%eval -18.71] } 19. h4 { [%eval -20.5] } 19... Bf5 { [%eval -18.68] } 20. h5 { [%eval -22.06] } 20... Bxc2 { [%eval -20.77] } 21. hxg6+ { [%eval -21.24] } 21... Kxg6 { [%eval -21.73] } 22. Rg1+ { [%eval -52.67] } 22... Kf5 { [%eval -22.55] } 23. Nc3?! { [%eval #-7] } 23... Bxc3+ { [%eval #-6] } 24. Ke2 { [%eval #-5] } 24... Rae8+?! { [%eval #-5] } 25. Kf3 { [%eval #-5] } 25... Ke6+?! { [%eval #-6] } 26. Ke3 { [%eval #-1] } 26... Kd7# 0-1
0,1nto0CET,2015.12.26,14:30:45,david34150,trainofthought,1708,1717,180+2,Rated Blitz game,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. O-O Nf6 5. d4 Bxd4 6. Nxd4 Nxd4 7. c3 Nc6 8. f4 h6 9. fxe5 Nxe5 10. Be2 O-O 11. Bf4 Qe7 12. Nd2 d6 13. Nf3 b6 14. Nd4 Bb7 15. Nf5 Qd7 16. Nxh6+ gxh6 17. Bxh6 Nxe4 18. Bf3 Rfe8 19. Bxe4 Bxe4 20. Qh5 Bg6 21. Qg5 Qg4 22. Qxg4 Nxg4 23. Bg5 Re2 24. h3 Ne5 25. Rf2 Rxf2 26. Kxf2 Re8 27. Kg1 Nd3 28. b4 Re1+ 29. Rxe1 Nxe1 30. Bd8 c5 31. bxc5 dxc5 32. Bc7 Nd3 33. Bb8 a6 34. Ba7 b5 35. Kf1 c4 36. Ke2 Nc1+ 37. Kf3 Nxa2 38. Bc5 Nxc3 39. Bb4 Ne4 40. g4 Kg7 41. h4 Nf6 42. Kf4 Bd3 43. h5 Nh7 44. g5 f6 45. g6 Ng5 46. Kg4 Ne4 47. Kf4 Bb1 48. Kg4 Nf2+ 49. Kf3 Nd3 50. Bd2 b4 51. Kg4 b3 52. Kf5 Bc2 53. h6+ Kg8 54. Kxf6 b2 55. h7+ Kh8 56. Bc3 Nc5 57. Kf7# 1-0
0,0qBJNJXi,2015.12.26,15:07:46,chessjihad,Lora_Cat,1799,1558,180+0,Rated Blitz game,1. c4 e5 2. g3 b6 3. Bg2 Nc6 4. a3 Bb7 5. Nc3 Rb8 6. Nh3 Nd4 7. Bxb7 Rxb7 8. e3 Nc6 9. O-O Nge7 10. d4 exd4 11. exd4 d5 12. cxd5 Nxd5 13. Nf4 Nxf4 14. Bxf4 Qxd4 15. Qe2+ Be7 16. Rad1 Qf6 17. Nd5 Qe6 18. Qa6 Na5 19. Qxb7 Nxb7 20. Nxc7+ Kf8 21. Nxe6+ fxe6 22. Rd7 Bf6 23. Rxb7 Bxb2 24. Rxa7 e5 25. Ra8+ Kf7 26. Rxh8 exf4 27. gxf4 g5 28. Rxh7+ Kg6 29. Rb7 gxf4 30. Rxb6+ Kg5 31. a4 Kg4 32. a5 Kh3 33. a6 f3 34. Rd1 Be5 35. a7 Bxh2+ 36. Kf1 Bc7 37. a8=Q Bxb6 38. Qxf3+ Kh2 39. Qg3+ Kh1 40. Ke2# 1-0
0,YNnjgIr8,2015.12.26,19:55:17,Trimen1000,Baroudeur,1388,1451,600+0,Rated Classical game,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bc4 h6 5. d3 Bc5 6. Be3 Bxe3 7. fxe3 Ng4 8. Qd2 d6 9. O-O-O O-O 10. h3 Nf6 11. d4 d5 12. exd5 exd4 13. Nxd4 Nxd4 14. Qxd4 c6 15. d6 Re8 16. e4 Be6 17. Bxe6 Rxe6 18. e5 b6 19. g4 c5 20. Qe3 Nd7 21. Rd2 Rxe5 22. Qf4 g5 23. Qg3 a5 24. Re1 Rxe1+ 25. Qxe1 Ne5 26. Qxe5 c4 27. d7 Ra7 28. Qe8+ Qxe8 29. dxe8=Q+ Kg7 30. Qb5 Re7 31. Qxb6 Re1+ 32. Rd1 Re3 33. Qxe3 f5 34. gxf5 h5 35. Qxg5+ Kf7 36. Qxh5+ Kf6 37. Rd5 a4 38. Nxa4 c3 39. b3 Ke7 40. Qf3 Kf6 41. Qxc3+ Kg5 42. Qa1 Kf4 43. f6 Ke4 44. Rd8 Ke3 45. f7 Ke4 46. f8=Q Ke3 47. Qa3 Ke2 48. Q3b2 Ke1 49. Qbb1 Ke2 50. h4 Ke3 51. h5 Ke2 52. h6 Ke3 53. h7 Ke2 54. h8=Q Ke1 55. Qhb2 Ke2 56. Nc3+ Ke3 57. a3 Kf4 58. a4 Ke3 59. a5 Kf4 60. a6 Ke3 61. a7 Kf4 62. a8=Q Ke3 63. Q8a2 Kf4 64. Rc8 Ke3 65. b4 Kd4 66. b5 Ke3 67. b6 Kd4 68. b7 Ke3 69. b8=Q Kd4 70. Q8b3 Ke3 71. Na4+ Ke4 72. Qb4+ Ke3 73. Qb2b3+ Ke2 74. c4+ Kf1 75. Kb2+ Ke2 76. Ka3# 1-0
0,0Me0FY4y,2015.12.26,22:17:37,inthebighooy,hernan611,1571,1610,240+6,Rated Classical game,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 exd4 5. Nxd4 Bb4 6. a3 Bxc3+ 7. bxc3 Nxe4 8. Nxc6 bxc6 9. Qd4 Qe7 10. Be3 O-O 11. Bd3 c5 12. Qxe4 Qxe4 13. Bxe4 Rb8 14. O-O Re8 15. f3 d6 16. c4 Ba6 17. Rab1 Bxc4 18. Rxb8 Rxb8 19. Re1 g6 20. Bd3 Bd5 21. c4 Bc6 22. Rb1 Re8 23. Kf2 h5 24. h3 Kg7 25. g4 hxg4 26. hxg4 f6 27. Rh1 Re5 28. Rh2 f5 29. f4 Re7 30. gxf5 gxf5 31. Bxf5 Rf7 32. Rh7+ Kf6 33. Rxf7+ Kxf7 34. Kg3 Kf6 35. Bg4 Be4 36. Bd2 Bd3 37. Ba5 c6 38. Bc7 d5 39. cxd5 cxd5 40. Bd6 c4 41. Bf3 Ke6 42. Be5 Bc2 43. Bd4 a6 44. Bc3 Be4 45. Bg4+ Kd6 46. Be5+ Kc5 47. f5 d4 48. f6 Bg6 49. Be6 c3 50. f7 Bxf7 51. Bxf7 c2 52. Bf4 d3 53. Bd2 Kb5 54. Kf3 Ka4 55. Bc1 d2 56. Bxd2 Kxa3 57. Bc1+ Kb4 58. Ke3 a5 59. Kd2 a4 60. Kxc2 a3 61. Kb1 Ka4 62. Ka2 Kb4 63. Bd2+ Ka4 64. Bb3+ Kb5 65. Kxa3 Kc5 66. Be3+ Kd6 67. Kb4 Ke5 68. Kc4 Ke4 69. Bd4 Kf4 70. Bc2 Kf3 71. Kd5 Ke2 72. Ke4 Kd2 73. Bb3 Kc1 74. Kd3 Kb1 75. Kc3 Ka1 76. Kc2# 1-0
2,kuqWuLsB,2015.12.27,00:32:17,valva,mhmdkarimi13,1896,1754,360+4,Rated Classical game,1. d4 d5 2. c4 Nc6 3. e3 Bf5 4. cxd5 Qxd5 5. Nc3 Qd8 6. Bb5 a6 7. Bxc6+ bxc6 8. e4 Bg6 9. Nf3 Bh5 10. Qa4 Bxf3 11. Qxc6+ Qd7 12. Qxa8+ Qd8 13. Qxd8+ Kxd8 14. gxf3 e6 15. Be3 Bb4 16. a3 Ba5 17. b4 Bb6 18. Na4 Ba7 19. Nc5 Bxc5 20. dxc5 Ne7 21. Rd1+ Kc8 22. Ke2 f5 23. Rd4 e5 24. Rc4 f4 25. Bc1 Nc6 26. Bb2 g5 27. Rd1 h5 28. Rd5 Re8 29. Rc1 g4 30. Rcd1 gxf3+ 31. Kxf3 a5 32. b5 Na7 33. a4 c6 34. Rd7 Kb8 35. b6 Nc8 36. Bc3 Ne7 37. Bxa5 Ng8 38. Rd8+ Rxd8 39. Rxd8+ Kb7 40. Rxg8 h4 41. Rg7+ Kb8 42. b7 h3 43. Kg4 Ka7 44. Kf5 f3 45. Ke6 Kb8 46. Kd6 Ka7 47. Bb6+ Ka6 48. b8=N# 1-0
0,MfUbilya,2015.12.27,11:15:36,pouzza,daNeo,1778,1506,60+1,Rated Bullet game,1. e4 e5 2. d4 Nc6 3. d5 Nce7 4. f4 d6 5. fxe5 dxe5 6. Nf3 Nf6 7. Nxe5 Nxe4 8. Qf3 Qxd5 9. Bf4 Bf5 10. Bc4 Qa5+ 11. c3 O-O-O 12. Nxf7 Rd7 13. Nxh8 Ng6 14. Nxg6 Bxg6 15. Be6 Bc5 16. Bxd7+ Kxd7 17. Nd2 Nxd2 18. Bxd2 Kc8 19. Qg4+ Kb8 20. b4 Bxb4 21. cxb4 Qe5+ 22. Kf2 Qf6+ 23. Qf3 Qxf3+ 24. Kxf3 b6 25. g3 Kb7 26. Kf2 Kc6 27. Rhe1 Kb5 28. Bf4 Kxb4 29. a3+ Kb5 30. Rac1 a5 31. Rxc7 Ka6 32. Rxg7 Kb5 33. Rxg6 Ka4 34. Rg7 Kxa3 35. Rxh7 b5 36. Rb7 b4 37. Ra7 a4 38. Rxa4+ Kxa4 39. Rb1 Ka3 40. Rxb4 Kxb4 41. h4 Kc5 42. h5 Kd5 43. h6 Ke6 44. g4 Kf7 45. g5 Kg8 46. Kg3 Kh7 47. Kg4 Kg6 48. Be5 Kf7 49. Kh5 Kg8 50. g6 Kf8 51. Kg5 Kg8 52. Kf6 Kh8 53. Kf7# 1-0
0,51phFAKM,2015.12.27,11:45:18,msda,mlgnilou,2067,2027,180+0,Rated Blitz game,1. d4 f5 2. c4 Nf6 3. Nc3 e6 4. Bf4 d6 5. e3 Be7 6. Nf3 O-O 7. Bd3 b6 8. h3 Bb7 9. O-O c5 10. Rc1 Nbd7 11. Bg3 Qe8 12. Ng5 e5 13. Ne6 cxd4 14. exd4 f4 15. Bh4 e4 16. Bc2 f3 17. g3 Qh5 18. Nxf8 Rxf8 19. Kh2 g5 20. d5 Ne5 21. Nxe4 Nfg4+ 22. Kg1 gxh4 23. hxg4 Qxg4 24. Kh2 hxg3+ 25. fxg3 Bh4 26. Rg1 Bg5 27. Nf2 Qh5+ 28. Nh3 Bc8 29. Qf1 Ng4+ 30. Kh1 Qxh3+ 31. Qxh3 Nf2+ 32. Kh2 Nxh3 33. Bxh7+ Kxh7 34. Rgf1 Rh8 35. g4 Bf4+ 36. Kxh3 Kg6# 0-1
0,weuz7Umb,2015.12.27,16:57:48,jugoslav,prp,1807,1844,300+0,Rated Blitz game,1. f4 c5 2. Nf3 e6 3. g3 a6 4. Bg2 Nc6 5. O-O Qc7 6. d3 b5 7. b3 Bb7 8. c4 Rc8 9. Bb2 Nf6 10. Bxf6 gxf6 11. Qc2 Be7 12. Qb2 O-O 13. Nbd2 b4 14. Ne4 Nd4 15. Nxd4 cxd4 16. Qxd4 Bc5 17. Nxc5 Qxc5 18. Qxc5 Rxc5 19. Bxb7 d5 20. cxd5 exd5 21. Bxa6 Rc2 22. Bb5 Rxe2 23. Bc6 Rd2 24. Rfd1 Rxd1+ 25. Rxd1 Rd8 26. d4 Rd6 27. Bb5 Rb6 28. Bd3 Rc6 29. Rd2 Rc3 30. Kg2 Kg7 31. f5 Kh6 32. h4 Kg7 33. Kh3 Kf8 34. g4 Ke7 35. Re2+ Kd7 36. Rd2 Kd6 37. g5 fxg5 38. hxg5 Ke7 39. Kg4 Kf8 40. f6 Ke8 41. Bxh7 Kd8 42. Bf5 Kc7 43. Rb2 Kd6 44. Rd2 Kc6 45. Rc2 Kd6 46. Rxc3 bxc3 47. Bd3 Ke6 48. Kf4 Kd6 49. a4 Ke6 50. b4 Kd6 51. b5 Kc7 52. a5 Kb7 53. Ke5 Ka7 54. Kxd5 Kb7 55. Kc5 Ka7 56. d5 Kb7 57. d6 Ka7 58. Kc6 c2 59. Bxc2 Kb8 60. Be4 Ka7 61. a6 Kb8 62. b6 Ka8 63. Kc7# 1-0
