number,path,date,time,white,black,white elo,black elo,time control,event,moves
4,SUKsg7Wi,2014.09.11,09:48:55,kittu4,SINX,1382,1503,180+3,Rated Blitz game,1. e4 e6 2. d4 b6 3. e5 Bb7 4. h4 d6 5. Bf4 f6 6. exf6 Qxf6 7. Qd2 Nc6 8. c3 e5 9. dxe5 dxe5 10. Bg5 Qe6 11. Bb5 Rd8 12. Bxc6+ Bxc6 13. Qxd8+ Kf7 14. Qxc7+ Kg6 15. Ne2 Bxg2 16. Rg1 Bf3 17. Be3+ Kf6 18. Bg5+ Kg6 19. Be3+ Kf5 20. Rg5+ Kf6 21. Rxe5 Qh3 22. Nd2 Qh1+ 23. Nf1 Bg2 24. Bg5+ Kg6 25. Re6+ Nf6 26. Nf4+ Kf5 27. Qe5+ Kg4 28. Nxg2 Qxg2 29. Ne3+ Kh3 30. Nxg2 Kxg2 31. Qg3+ Kh1 32. O-O-O# 1-0
5,HoN1mc3C,2014.09.11,14:45:55,rtro,countyboy,1180,1502,660+12,Rated Classical game,1. g3 Nf6 2. Bg2 d5 3. e4 dxe4 4. Qe2 Bf5 5. Qb5+ c6 6. Qxb7 Nbd7 7. Qxc6 Rc8 8. Qb5 e6 9. d4 Rxc2 10. Bg5 h6 11. Bxf6 gxf6 12. d5 h5 13. dxe6 Rc1+ 14. Kd2 Bh6+ 15. f4 exf3# 0-1
1,pZHzjPFi,2014.09.11,16:29:57,Karen_Armenia,Gevorg21,1752,1720,240+0,Rated Blitz game,1. e4 e5 2. Nf3 Nf6 3. Nc3 Qe7 4. Bc4 h6 5. O-O Nc6 6. h3 Na5 7. Bb3 Nxb3 8. axb3 d6 9. d3 g5 10. Be3 a6 11. Nd5 Nxd5 12. exd5 g4 13. hxg4 Bxg4 14. c4 h5 15. d4 h4 16. dxe5 dxe5 17. Bg5 Bxf3 18. Qxf3 Qxg5 19. Rae1 h3 20. g3 h2+ 21. Kh1 Bd6 22. Re4 O-O-O 23. Rfe1 f5 24. Rxe5 Bxe5 25. Rxe5 Qc1+ 26. Kg2 h1=B# 0-1
1,Xo2u0QLC,2014.09.12,11:30:03,Lara148,Mr_Floppy,1393,1600,300+12,Rated Classical game,1. d4 d5 2. Nc3 Nf6 3. Bf4 Nc6 4. a3 Bf5 5. Nb5 Rc8 6. Nf3 a6 7. Nc3 e6 8. Ne5 Bd6 9. Nxc6 bxc6 10. Bg5 O-O 11. e3 Be7 12. g4 Bxg4 13. f3 Bh5 14. Bh3 c5 15. Bxf6 cxd4 16. Bxd4 Bh4+ 17. Kf1 c5 18. Be5 f6 19. Bg3 Bg5 20. f4 Bxd1 21. Bxe6+ Kh8 22. Bxc8 Qxc8 23. Nxd5 Bh6 24. Rxd1 Qh3+ 25. Kg1 g5 26. f5 g4 27. Ne7 Bxe3+ 28. Bf2 Bxf2+ 29. Kxf2 Qf3+ 30. Kg1 Qxd1+ 31. Kg2 Qxc2+ 32. Kg3 Qxb2 33. Kxg4 Qg2+ 34. Kh5 Qxh1 35. h4 c4 36. Kh6 c3 37. h5 c2 38. a4 c1=B# 0-1
1,LkOKVgct,2014.09.12,14:24:47,mantrandvt,Tatar02,1313,1891,300+0,Rated Blitz game,1. e4 c6 2. Nf3 d5 3. exd5 Qxd5 4. Nc3 Qd8 5. b3 g6 6. Ng5 Bg7 7. Bc4 e6 8. Bb2 h6 9. Nge4 Nf6 10. g3 Nxe4 11. Nxe4 Bxb2 12. Rb1 Bg7 13. d4 Qxd4 14. Qxd4 Bxd4 15. Nd6+ Ke7 16. Nxc8+ Rxc8 17. Rd1 Bc3+ 18. Kf1 Nd7 19. Rd3 Ba5 20. a4 Ne5 21. Rd4 Bb6 22. Rh4 h5 23. f4 Nf3 24. Rh3 Nd2+ 25. Ke2 Nxc4 26. bxc4 Rd8 27. g4 hxg4 28. Rh7 Ba5 29. Rg1 Rd2+ 30. Ke3 Bb6+ 31. Kxd2 Bxg1 32. c3 Rd8+ 33. Kc2 Be3 34. c5 Bxf4 35. c4 Rd2+ 36. Kc3 Rxh2 37. Rxh2 Bxh2 38. Kb3 g3 39. Kb4 g2 40. a5 a6 41. Ka4 g1=R 42. Kb4 Rg3 43. Ka4 Bg1 44. Kb4 Bf2 45. Ka4 Bd4 46. Kb4 Bb2 47. Ka4 e5 48. Kb4 Rd3 49. Ka4 e4 50. Kb4 e3 51. Ka4 e2 52. Kb4 g5 53. Ka4 Ra3+ 54. Kb4 e1=B# 0-1
5,SWXPXV7w,2014.09.12,15:38:26,naiche,maurodik,2099,1917,180+0,Rated Blitz game,1. d4 d6 2. e4 Nf6 3. Nc3 g6 4. g3 Bg7 5. Bg2 O-O 6. Nge2 Nc6 7. h3 e5 8. Be3 exd4 9. Nxd4 Ne5 10. b3 a6 11. f4 Nc6 12. a4 Nxd4 13. Bxd4 c5 14. Bf2 Re8 15. O-O Bd7 16. Qd2 Bc6 17. Rad1 Qa5 18. Rfe1 b5 19. axb5 axb5 20. Qxd6 Qxc3 21. Qxc6 Qxc2 22. Qxb5 Rab8 23. Qxc5 Qxc5 24. Bxc5 Rxb3 25. Bf2 Nh5 26. Kh2 Reb8 27. e5 Rb2 28. Bd4 R2b3 29. Re3 Rxe3 30. Bxe3 Rb3 31. Bf2 h6 32. Rd8+ Kh7 33. Bd5 Rb2 34. Kg2 g5 35. Be4+ f5 36. exf6# 1-0
1,8s1peM7P,2014.09.13,11:15:12,sergeyy,BIV,1433,1790,60+3,Rated Blitz game,1. e4 c5 2. Bc4 e6 3. Nf3 a6 4. a3 b5 5. Ba2 Bb7 6. d3 Nc6 7. O-O Qc7 8. h3 d6 9. Be3 Nf6 10. Nbd2 Be7 11. Nh2 O-O 12. Ng4 Nxg4 13. Qxg4 Bf6 14. c3 Ne5 15. Qe2 d5 16. exd5 Bxd5 17. Bxd5 exd5 18. Nf3 Rfe8 19. Nxe5 Bxe5 20. Qf3 g6 21. d4 cxd4 22. cxd4 Bg7 23. Rac1 Qd7 24. Rfd1 Re4 25. Rc5 Rae8 26. Rdc1 Bxd4 27. Bxd4 Rxd4 28. Rc7 Qe6 29. R7c6 Qe5 30. Rc7 Rf4 31. Qg3 Rf5 32. Qxe5 Rfxe5 33. R7c6 R5e6 34. Rxe6 Rxe6 35. Kf1 Kf8 36. b4 Ke7 37. f3 Kd6 38. Kf2 Re7 39. g4 Rc7 40. Rxc7 Kxc7 41. Ke3 Kd6 42. Kd4 f6 43. h4 h6 44. f4 Kc6 45. f5 gxf5 46. gxf5 h5 47. Ke3 Kd7 48. Kd4 Kd6 49. Ke3 Ke5 50. Kd3 d4 51. Ke2 Kxf5 52. Kd3 Ke5 53. Ke2 Ke4 54. Kd2 f5 55. Ke2 f4 56. a4 f3+ 57. Kf2 d3 58. axb5 axb5 59. Ke1 Ke3 60. Kf1 d2 61. Kg1 d1=Q+ 62. Kh2 f2 63. Kg3 Qg1+ 64. Kh3 f1=B# 0-1
1,nMqinqx8,2014.09.13,19:41:22,cb214,domoarigatomrroboto,1340,1500,300+0,Rated Blitz game,1. c4 e5 2. e3 d6 3. Nc3 Bf5 4. Nf3 Nc6 5. Be2 Nf6 6. b3 e4 7. Nd4 Nxd4 8. exd4 Qd7 9. O-O O-O-O 10. h3 h5 11. Nd5 Nxd5 12. cxd5 g5 13. d3 g4 14. h4 Be7 15. g3 Bf6 16. Bb2 Qe7 17. b4 Bxh4 18. Kg2 Bg5 19. Qa4 Kb8 20. b5 h4 21. Rh1 hxg3 22. Rxh8 Rxh8 23. Rh1 Rxh1 24. Kxh1 gxf2 25. Kg2 exd3 26. Bf1 Qe3 27. Qd1 Be4+ 28. Kh2 g3+ 29. Kh3 Bf5+ 30. Kg2 Be4+ 31. Kh3 g2+ 32. Kh2 g1=B# 0-1
0,0m5L11QR,2014.09.13,23:48:18,munchies,worldsonfire,1967,1822,180+2,Rated Blitz game,1. e4 d6 2. f4 e5 3. Nf3 exf4 4. Bc4 h6 5. d4 g5 6. O-O Bg7 7. c3 Ne7 8. Nbd2 O-O 9. Nxg5 hxg5 10. Qh5 Be6 11. Bxe6 fxe6 12. Qxg5 Nec6 13. Qg4 Qf6 14. Nf3 Nd7 15. Nh4 Qd8 16. Qxe6+ Rf7 17. Rxf4 Qe7 18. Qg4 Rxf4 19. Bxf4 Nf6 20. Qg3 Nxe4 21. Qg6 Re8 22. Nf5 Qf6 23. Nh6+ Kh8 24. Nf7+ Kg8 25. Nh6+ Kh8 26. Qg4 Qf8 27. Nf5 Kg8 28. Bh6 Nf6 29. Qxg7+ Qxg7 30. Bxg7 Nh5 31. Bh6 Re2 32. Rf1 Rxb2 33. g4 Nf6 34. Bg5 Ne4 35. Be3 Rxa2 36. Nh6+ Kg7 37. Rf7+ Kg6 38. h4 Ra1+ 39. Kg2 Ra2+ 40. Kf3 Nd2+ 41. Kf4 Kxh6 42. Kf5# 1-0
0,fO4Q4cSI,2014.09.14,05:19:37,HardInPaint,bitchplease,1694,1227,840+8,Rated Classical game,1. e4 { [%eval 0.12] } 1... Nc6 { [%eval 0.48] } 2. Nf3 { [%eval 0.3] } 2... b6?! { [%eval 0.82] } 3. Bc4 { [%eval 0.63] } 3... Bb7 { [%eval 0.53] } 4. Ng5?! { [%eval -0.11] } 4... e6 { [%eval -0.15] } 5. d4 { [%eval -0.11] } 5... d5 { [%eval -0.05] } 6. exd5 { [%eval -0.17] } 6... exd5 { [%eval -0.1] } 7. Bb5 { [%eval -0.08] } 7... Qe7+ { [%eval 0.15] } 8. Qe2?! { [%eval -0.7] } 8... O-O-O? { [%eval 1.88] } 9. Qxe7 { [%eval 1.84] } 9... Bxe7 { [%eval 1.86] } 10. Nxf7?! { [%eval 1.31] } 10... Bb4+? { [%eval 3.06] } 11. Bd2? { [%eval 1.9] } 11... Re8+?! { [%eval 2.53] } 12. Be2?? { [%eval -0.94] } 12... Bxd2+? { [%eval 1.77] } 13. Nxd2? { [%eval -0.92] } 13... Nf6? { [%eval 0.5] } 14. Nxh8 { [%eval 0.6] } 14... Rxh8? { [%eval 3.05] } 15. O-O-O? { [%eval 1.96] } 15... Re8?! { [%eval 2.95] } 16. Rhe1?! { [%eval 2.19] } 16... Nb4? { [%eval 3.49] } 17. Bg4+?! { [%eval 2.57] } 17... Kb8? { [%eval 3.68] } 18. Rxe8+ { [%eval 3.6] } 18... Nxe8 { [%eval 3.64] } 19. Kb1 { [%eval 3.48] } 19... c5?! { [%eval 4.46] } 20. dxc5 { [%eval 4.43] } 20... bxc5 { [%eval 4.35] } 21. a3?! { [%eval 3.74] } 21... Na6?! { [%eval 4.56] } 22. Nb3?! { [%eval 3.84] } 22... c4?! { [%eval 4.38] } 23. Na5 { [%eval 4.38] } 23... Ba8?! { [%eval 5.23] } 24. Bd7?! { [%eval 4.33] } 24... Nd6 { [%eval 4.67] } 25. Bc6 { [%eval 4.31] } 25... Bxc6? { [%eval 5.41] } 26. Nxc6+ { [%eval 5.34] } 26... Kc7 { [%eval 5.74] } 27. Nxa7 { [%eval 5.72] } 27... Ne4 { [%eval 6.01] } 28. Nb5+?! { [%eval 5.49] } 28... Kb6 { [%eval 5.76] } 29. f3?! { [%eval 5.12] } 29... Nf2? { [%eval 7.96] } 30. Rd2?? { [%eval 4.79] } 30... Kxb5 { [%eval 4.92] } 31. Rxf2 { [%eval 4.76] } 31... Nc5? { [%eval 5.93] } 32. Rd2? { [%eval 4.29] } 32... Kc6 { [%eval 4.34] } 33. b4?! { [%eval 3.6] } 33... Ne6? { [%eval 5.06] } 34. a4 { [%eval 4.94] } 34... Nf4 { [%eval 5.37] } 35. g3 { [%eval 5.43] } 35... Nd3?? { [%eval 12.0] } 36. cxd3 { [%eval 15.56] } 36... cxd3 { [%eval 18.8] } 37. Rxd3 { [%eval 18.22] } 37... Kb6 { [%eval 52.94] } 38. Rxd5 { [%eval 56.72] } 38... Kc6 { [%eval 57.02] } 39. Rc5+ { [%eval 57.02] } 39... Kd6?! { [%eval #8] } 40. a5 { [%eval #7] } 40... h5 { [%eval #7] } 41. a6 { [%eval #6] } 41... g5 { [%eval #6] } 42. a7 { [%eval #5] } 42... g4 { [%eval #5] } 43. f4 { [%eval #4] } 43... h4 { [%eval #4] } 44. gxh4?! { [%eval #4] } 44... g3 { [%eval #4] } 45. hxg3?! { [%eval #4] } 45... Kd7 { [%eval #4] } 46. a8=Q { [%eval #3] } 46... Ke6 { [%eval #3] } 47. Qd5+ { [%eval #2] } 47... Ke7 { [%eval #2] } 48. b5?! { [%eval #2] } 48... Ke8 { [%eval #2] } 49. b6?! { [%eval #2] } 49... Ke7 { [%eval #2] } 50. b7?! { [%eval #2] } 50... Kf6 { [%eval #2] } 51. b8=R?! { [%eval #2] } 51... Kg6 { [%eval #2] } 52. Ra8?! { [%eval #2] } 52... Kg7 { [%eval #2] } 53. Ra1?! { [%eval #2] } 53... Kg6 { [%eval #2] } 54. Rca5?! { [%eval #2] } 54... Kh7 { [%eval #2] } 55. R5a2?! { [%eval #2] } 55... Kg7 { [%eval #2] } 56. Qh5?! { [%eval #2] } 56... Kf6 { [%eval #2] } 57. g4?! { [%eval #2] } 57... Ke6 { [%eval #2] } 58. Qg5?! { [%eval #2] } 58... Kd7 { [%eval #2] } 59. Qf5+?! { [%eval #2] } 59... Ke7 { [%eval #2] } 60. h5?! { [%eval #2] } 60... Kd6 { [%eval #2] } 61. h6?! { [%eval #2] } 61... Ke7 { [%eval #2] } 62. h7?! { [%eval #2] } 62... Kd6 { [%eval #2] } 63. h8=R?! { [%eval #2] } 63... Ke7 { [%eval #2] } 64. Rha8?! { [%eval #2] } 64... Kd6 { [%eval #2] } 65. R8a3?! { [%eval #2] } 65... Kc7 { [%eval #2] } 66. g5?! { [%eval #2] } 66... Kd8 { [%eval #2] } 67. g6?! { [%eval #2] } 67... Kc7 { [%eval #2] } 68. g7?! { [%eval #2] } 68... Kd6 { [%eval #2] } 69. g8=R?! { [%eval #2] } 69... Ke7 { [%eval #2] } 70. Rga8?! { [%eval #2] } 70... Kd6 { [%eval #2] } 71. R8a4?! { [%eval #2] } 71... Kc6 { [%eval #2] } 72. Qe5?! { [%eval #2] } 72... Kd7 { [%eval #2] } 73. f5?! { [%eval #2] } 73... Kd8 { [%eval #2] } 74. f6?! { [%eval #2] } 74... Kd7 { [%eval #2] } 75. f7?! { [%eval #2] } 75... Kc6 { [%eval #2] } 76. f8=R?! { [%eval #2] } 76... Kd7 { [%eval #2] } 77. Rfa8?! { [%eval #2] } 77... Kc6 { [%eval #2] } 78. R8a5?! { [%eval #2] } 78... Kb7 { [%eval #2] } 79. Qb5+?! { [%eval #2] } 79... Kc7 { [%eval #2] } 80. Kc2?! { [%eval #2] } 80... Kd6 { [%eval #2] } 81. Kd3?! { [%eval #2] } 81... Ke6 { [%eval #2] } 82. Ke4?! { [%eval #2] } 82... Ke7 { [%eval #2] } 83. Qb6?! { [%eval #2] } 83... Ke8 { [%eval #2] } 84. Qb7 { [%eval #1] } 84... Kf8 { [%eval #1] } 85. Qd7?! { [%eval #1] } 85... Kg8 { [%eval #1] } 86. Qe7?! { [%eval #1] } 86... Kh8 { [%eval #1] } 87. Kf5?! { [%eval #1] } 87... Kg8 { [%eval #1] } 88. Kg6?! { [%eval #1] } 88... Kh8 { [%eval #1] } 89. Rg5?! { [%eval #1] } 89... Kg8 { [%eval #1] } 90. Rag4?! { [%eval #1] } 90... Kh8 { [%eval #1] } 91. Rag3?! { [%eval #1] } 91... Kg8 { [%eval #1] } 92. Rag2?! { [%eval #1] } 92... Kh8 { [%eval #1] } 93. Rh1+?! { [%eval #1] } 93... Kg8 { [%eval #1] } 94. Kf5# 1-0
0,H079Ry7e,2014.09.14,10:06:49,cnv,istenke,1481,1650,60+12,Rated Classical game,1. e4 e5 2. Nf3 d6 3. h3 Qf6 4. d4 Be7 5. dxe5 Qg6 6. Qd3 Nc6 7. exd6 Bxd6 8. a3 Be7 9. Nc3 f5 10. e5 Be6 11. Bd2 Rd8 12. Qe3 b6 13. O-O-O Bc5 14. Qe2 Nd4 15. Nxd4 Rxd4 16. Qf3 Ne7 17. Qa8+ Rd8 18. Bb5+ c6 19. Bxc6+ Nxc6 20. Qxc6+ Bd7 21. Qxg6+ hxg6 22. Bg5 Rc8 23. Rhe1 Bxf2 24. Re2 Bh4 25. Bxh4 Rxh4 26. e6 Bc6 27. Rf2 b5 28. Nd5 Bxd5 29. Rxd5 Re4 30. Rxb5 Rd8 31. b3 Rxe6 32. g4 a6 33. Rb7 Rd7 34. Rxd7 Kxd7 35. gxf5 gxf5 36. Rxf5 Re1+ 37. Kb2 Rh1 38. Rf3 g5 39. a4 Kc6 40. Kc3 Rd1 41. Rg3 Rh1 42. Kb4 Kb6 43. c3 a5+ 44. Kc4 g4 45. hxg4 Rf1 46. Kd3 Rf4 47. c4 Kc5 48. g5 Kb4 49. g6 Kxb3 50. g7 Rxc4 51. g8=Q Kb4 52. Qxc4+ Ka3 53. Kc2# 1-0
0,zmrZE2CI,2014.09.14,15:39:08,lncredible,pepe1,2162,1968,60+0,Rated Bullet game,1. d4 { [%eval 0.3] } 1... e6 { [%eval 0.18] } 2. e3 { [%eval 0.14] } 2... Ne7 { [%eval 0.43] } 3. f4 { [%eval 0.05] } 3... d5 { [%eval 0.06] } 4. Nf3 { [%eval 0.17] } 4... c6 { [%eval 0.31] } 5. Bd3 { [%eval 0.26] } 5... Ng6 { [%eval 0.55] } 6. O-O { [%eval 0.47] } 6... Be7 { [%eval 0.44] } 7. c4 { [%eval 0.49] } 7... O-O { [%eval 0.45] } 8. Nc3 { [%eval 0.49] } 8... dxc4 { [%eval 0.47] } 9. Bxc4 { [%eval 0.45] } 9... b5 { [%eval 0.44] } 10. Bd3 { [%eval 0.45] } 10... a6 { [%eval 0.58] } 11. Ne4 { [%eval 0.3] } 11... Bb7?! { [%eval 0.94] } 12. Ne5?! { [%eval 0.19] } 12... Nxe5?! { [%eval 0.7] } 13. fxe5 { [%eval 0.37] } 13... Nd7 { [%eval 0.4] } 14. Bd2? { [%eval -0.81] } 14... g6? { [%eval 0.21] } 15. a3 { [%eval -0.2] } 15... c5 { [%eval 0.09] } 16. Be1?! { [%eval -0.55] } 16... c4 { [%eval -0.13] } 17. Bc2 { [%eval -0.21] } 17... Nb6?! { [%eval 0.72] } 18. Bg3?! { [%eval 0.18] } 18... Qd5?! { [%eval 1.06] } 19. Bf4 { [%eval 1.28] } 19... Na4 { [%eval 1.09] } 20. Bh6 { [%eval 0.84] } 20... Nxb2 { [%eval 0.84] } 21. Qf3 { [%eval 0.77] } 21... Nd3 { [%eval 0.81] } 22. Bxd3 { [%eval 0.85] } 22... cxd3 { [%eval 0.9] } 23. Nf6+?! { [%eval -0.01] } 23... Bxf6 { [%eval 0.0] } 24. exf6? { [%eval -1.74] } 24... Qxf3?! { [%eval -0.84] } 25. gxf3 { [%eval -0.81] } 25... Rfd8 { [%eval -0.85] } 26. Rfd1 { [%eval -1.28] } 26... e5 { [%eval -0.88] } 27. Rxd3 { [%eval -0.95] } 27... exd4?! { [%eval -0.1] } 28. exd4?! { [%eval -0.63] } 28... Rd5 { [%eval -0.25] } 29. f4?! { [%eval -0.87] } 29... Rad8 { [%eval -0.81] } 30. Rad1 { [%eval -0.97] } 30... Rh5 { [%eval -1.31] } 31. Bg5? { [%eval -4.19] } 31... h6 { [%eval -4.19] } 32. h4 { [%eval -4.57] } 32... hxg5 { [%eval -4.81] } 33. hxg5 { [%eval -4.82] } 33... Rh4 { [%eval -4.79] } 34. Rf1 { [%eval -4.87] } 34... Rg4+?! { [%eval -4.18] } 35. Kh2 { [%eval -4.16] } 35... Rg2+ { [%eval -4.06] } 36. Kh3 { [%eval -3.96] } 36... Kh7 { [%eval -3.76] } 37. Kh4?? { [%eval -22.84] } 37... Rh8 { [%eval -21.12] } 38. Rh3?! { [%eval #-1] } 38... Kg8# 0-1
2,P06tGS19,2014.09.15,12:55:23,BEV,mahdi_chaloos,1624,1684,240+1,Rated Blitz game,1. e4 e5 2. Qh5 Qf6 3. Nf3 Nc6 4. c3 g6 5. Qg5 h6 6. Qxf6 Nxf6 7. d3 Bc5 8. h3 d6 9. b4 Bb6 10. a4 a6 11. a5 Ba7 12. Na3 g5 13. g4 h5 14. gxh5 Nxh5 15. Nxg5 f6 16. Nf3 Be6 17. Bd2 O-O-O 18. Nc2 Bb3 19. Ne3 Nf4 20. h4 Rdg8 21. Nd5 Bxd5 22. exd5 Nxd5 23. O-O-O Bxf2 24. Bh3+ Kb8 25. Kb2 Bxh4 26. Be6 Nde7 27. Bxg8 Nxg8 28. Rxh4 Rxh4 29. Nxh4 Nge7 30. Rf1 Nd5 31. Kb3 b5 32. c4 bxc4+ 33. dxc4 Nde7 34. Rxf6 d5 35. cxd5 Nd4+ 36. Kc4 Kb7 37. d6 cxd6 38. Rxd6 Nb5 39. Re6 Nc6 40. Nf5 Na3+ 41. Kb3 Nb5 42. Nd6+ Kc7 43. Nxb5+ axb5 44. Bc3 Kd7 45. Rxe5 Nxe5 46. Bxe5 Kc6 47. Bd4 Kb7 48. Bc5 Ka6 49. Kc3 Kb7 50. Kd4 Kc6 51. Ke5 Kb7 52. Kd6 Ka6 53. Bb6 Kb7 54. Kc5 Ka6 55. Bd8 Kb7 56. Kxb5 Ka7 57. a6 Ka8 58. Kc6 Ka7 59. b5 Ka8 60. b6 Kb8 61. Bc7+ Ka8 62. b7+ Ka7 63. Bb6+ Kxa6 64. b8=N# 1-0
0,O4liv9TO,2014.09.15,16:53:27,kiseliovn,masder,1455,1438,300+0,Rated Blitz game,1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 f6 5. Nxg5 fxg5 6. Qh5+ Ke7 7. Qxg5+ Nf6 8. e5 Rg8 9. Qxf6+ Ke8 10. Qxd8+ Kxd8 11. d4 Nc6 12. c3 Ne7 13. Bxf4 Ng6 14. Be3 b6 15. Nd2 Bb7 16. Rg1 Nxh4 17. O-O-O Nf5 18. Bf2 c6 19. Bd3 Rg5 20. Nf3 Rh5 21. g4 Nxd4 22. cxd4 Rh3 23. Ng5 Rh6 24. Nf7+ Kc7 25. Nxh6 Bxh6+ 26. Kb1 Rf8 27. Bg3 Rf3 28. e6+ Kd8 29. Bh4+ Ke8 30. exd7+ Kxd7 31. Bxh7 Bg7 32. Bf5+ Kd6 33. Rgf1 Rh3 34. Bg5 Ba6 35. Rfe1 Kd5 36. Be4+ Kc4 37. Bxc6 Bxd4 38. Re4 Rd3 39. Rxd3 Kxd3 40. Re7 b5 41. Rxa7 Bxa7 42. Bc1 Bc8 43. g5 Bf5 44. Bxb5+ Ke4 45. Be8 Bd4 46. b3 Ke5# 0-1
0,S7cjQ3qL,2014.09.15,18:52:22,nik2306,m_mahmoud,1459,1523,120+0,Rated Bullet game,1. Nf3 c5 2. Nc3 d5 3. e4 d4 4. Nd5 e6 5. Nf4 Bd6 6. d3 Ne7 7. g3 Ng6 8. Bg2 Nxf4 9. e5 Nxg2+ 10. Kf1 Ne3+ 11. fxe3 dxe3 12. exd6 Qxd6 13. Bxe3 O-O 14. Kg2 Nc6 15. Qd2 e5 16. Qc3 Nd4 17. Nd2 Qd5+ 18. Ne4 f5 19. Bxd4 exd4 20. Qb3 Qxb3 21. axb3 fxe4 22. dxe4 b6 23. Rhe1 Bb7 24. Kg1 Rae8 25. e5 a6 26. Re2 Rf5 27. e6 Re7 28. Rae1 Rf6 29. Re5 Bc8 30. c3 Rexe6 31. Rxe6 Rxe6 32. Rxe6 Bxe6 33. cxd4 cxd4 34. Kf2 Bxb3 35. Ke2 Bc4+ 36. Kd2 b5 37. h4 b4 38. Kc2 a5 39. Kd2 a4 40. Kc2 b3+ 41. Kd2 Kf7 42. g4 Ke6 43. Kc1 Ke5 44. Kd2 Ke4 45. Kc1 Ke3 46. Kd1 d3 47. Kc1 Ke2 48. g5 g6 49. h5 gxh5 50. g6 hxg6 51. Kb1 Kd1 52. Ka1 h4 53. Kb1 h3 54. Ka1 h2 55. Kb1 h1=Q 56. Ka1 Kd2# 0-1
5,NTQLSYkU,2014.09.16,10:59:34,BattyBlue,dimondemo,1421,1509,900+0,Rated Classical game,1. e4 { [%eval 0.13] } 1... e5 { [%eval 0.29] } 2. Nf3 { [%eval 0.22] } 2... Nc6 { [%eval 0.33] } 3. d4 { [%eval 0.08] } 3... exd4 { [%eval 0.18] } 4. Nxd4 { [%eval 0.15] } 4... Bc5 { [%eval 0.25] } 5. Nxc6 { [%eval -0.02] } 5... bxc6 { [%eval -0.04] } 6. Bc4?! { [%eval -0.59] } 6... Qh4 { [%eval -0.46] } 7. g3?! { [%eval -1.1] } 7... Qxe4+ { [%eval -1.1] } 8. Qe2 { [%eval -1.1] } 8... Qxe2+ { [%eval -1.15] } 9. Kxe2 { [%eval -1.31] } 9... Nf6 { [%eval -1.19] } 10. f3?! { [%eval -1.85] } 10... d5 { [%eval -1.72] } 11. Bd3 { [%eval -1.85] } 11... O-O { [%eval -1.86] } 12. Bg5 { [%eval -1.88] } 12... Re8+ { [%eval -1.88] } 13. Kd2 { [%eval -2.09] } 13... Bh3 { [%eval -1.72] } 14. Bxf6 { [%eval -2.06] } 14... Bg2 { [%eval -1.94] } 15. Re1 { [%eval -1.91] } 15... gxf6?! { [%eval -1.39] } 16. Rxe8+ { [%eval -1.82] } 16... Rxe8 { [%eval -1.91] } 17. f4?! { [%eval -2.74] } 17... Be3+ { [%eval -2.93] } 18. Kc3 { [%eval -3.24] } 18... d4+? { [%eval -1.7] } 19. Kc4 { [%eval -1.32] } 19... Bd5+ { [%eval -0.83] } 20. Kc5 { [%eval -0.82] } 20... Rb8 { [%eval -0.66] } 21. b3 { [%eval -1.02] } 21... Bg1? { [%eval 0.96] } 22. c4?? { [%eval #-1] } 22... dxc3# 0-1
0,cEhnBHRf,2014.09.17,04:13:58,timexafterchess,idiotchesslog,1652,1824,0+2,Rated Bullet game,1. f3 f6 2. Kf2 g5 3. e3 b6 4. g3 c5 5. Bg2 Bb7 6. Ne2 Bc6 7. a3 Kf7 8. b3 Kg6 9. Bb2 Kh5 10. g4+ Kh4 11. Qe1 Bxf3 12. Kxf3# 1-0
0,qm97lN1y,2014.09.17,10:22:13,aze2,soltan93,1764,1565,180+8,Rated Classical game,1. d4 c5 2. d5 d6 3. e4 e5 4. f3 Nf6 5. c4 h6 6. Nc3 Be7 7. Bd3 O-O 8. Nge2 Na6 9. a3 Bd7 10. O-O Rb8 11. Bd2 Nc7 12. b4 cxb4 13. axb4 a6 14. Na4 b5 15. Nb2 bxc4 16. Bxc4 Nb5 17. Kh1 Nc7 18. Bxa6 Nxa6 19. Rxa6 Bb5 20. Ra2 Nh5 21. g3 f5 22. exf5 Rxf5 23. g4 Bxe2 24. Qxe2 Nf4 25. Qe4 Rf7 26. Nd3 Nxd3 27. Qxd3 Bh4 28. f4 exf4 29. b5 Bg5 30. h4 Bxh4 31. Rxf4 Rxf4 32. Bxf4 Qd7 33. Qe2 Rxb5 34. Qe6+ Qxe6 35. dxe6 Be7 36. Ra8+ Kh7 37. Ra7 Bf6 38. Bxd6 Rb1+ 39. Kg2 Rb2+ 40. Kf3 Rb3+ 41. Ke4 Rb1 42. e7 Re1+ 43. Kf5 Rf1+ 44. Ke6 Re1+ 45. Kf7 Bxe7 46. Bxe7 Rf1+ 47. Ke8 Kg6 48. Ra6+ Kh7 49. Ra4 g6 50. Ra7 Re1 51. Kf7 Rf1+ 52. Bf6 h5 53. g5 h4 54. Kf8# 1-0
