number,path,date,time,white,black,white elo,black elo,time control,event,moves
0,eEf06RHl,2015.11.16,00:49:00,LukaTreb,AndreaDelon,2165,1028,180+0,Rated Blitz tournament https://lichess.org/tournament/MpVyclo6,1. d4 { [%eval 0.21] } 1... d5 { [%eval 0.1] } 2. Nf3 { [%eval 0.1] } 2... Nc6 { [%eval 0.24] } 3. e3 { [%eval 0.27] } 3... e6 { [%eval 0.35] } 4. c4 { [%eval 0.36] } 4... Nf6 { [%eval 0.31] } 5. Nc3 { [%eval 0.31] } 5... Bb4 { [%eval 0.43] } 6. Qb3 { [%eval 0.15] } 6... O-O { [%eval 0.12] } 7. cxd5 { [%eval 0.17] } 7... exd5 { [%eval 0.15] } 8. Ne5?! { [%eval -0.54] } 8... Bxc3+ { [%eval -0.63] } 9. Qxc3 { [%eval -0.6] } 9... Nxe5 { [%eval -0.73] } 10. dxe5 { [%eval -0.74] } 10... Ne4 { [%eval -0.66] } 11. Qd4 { [%eval -1.12] } 11... Bg4 { [%eval -0.72] } 12. f3? { [%eval -3.22] } 12... Bh5?? { [%eval 1.9] } 13. fxe4 { [%eval 1.67] } 13... dxe4?! { [%eval 2.61] } 14. Be2?! { [%eval 1.67] } 14... Qxd4? { [%eval 2.9] } 15. exd4 { [%eval 3.02] } 15... Bxe2 { [%eval 3.13] } 16. Kxe2 { [%eval 3.04] } 16... Rfd8 { [%eval 3.32] } 17. Ke3 { [%eval 3.41] } 17... c5 { [%eval 3.44] } 18. dxc5 { [%eval 3.6] } 18... Rac8 { [%eval 3.84] } 19. b4 { [%eval 3.71] } 19... b6 { [%eval 3.74] } 20. Bb2 { [%eval 3.51] } 20... bxc5 { [%eval 3.84] } 21. Rad1?! { [%eval 3.31] } 21... Rxd1 { [%eval 3.48] } 22. Rxd1 { [%eval 3.28] } 22... cxb4 { [%eval 3.53] } 23. Kxe4 { [%eval 3.35] } 23... Rc4+?! { [%eval 4.24] } 24. Kd5? { [%eval 2.36] } 24... Rc2 { [%eval 2.31] } 25. Ba1?! { [%eval 1.32] } 25... g6?? { [%eval 4.43] } 26. e6 { [%eval 4.23] } 26... fxe6+ { [%eval 4.32] } 27. Kxe6 { [%eval 4.16] } 27... Rc6+ { [%eval 4.19] } 28. Ke7 { [%eval 4.28] } 28... Rc7+ { [%eval 4.2] } 29. Kd8? { [%eval 2.84] } 29... Rf7 { [%eval 3.21] } 30. Ke8 { [%eval 3.36] } 30... Rb7? { [%eval 4.46] } 31. h4? { [%eval 3.2] } 31... Rb5? { [%eval 4.24] } 32. g4?! { [%eval 3.32] } 32... Ra5?? { [%eval #4] } 33. Rd8?! { [%eval #5] } 33... Rxa2 { [%eval #1] } 34. Ke7# 1-0
4,1L2ABKHg,2015.11.16,01:32:20,Luminosity,eduardo_gonzalez,2011,1878,60+0,Rated Bullet tournament https://lichess.org/tournament/WxmJqzhW,1. e4 e5 2. Nc3 d5 3. f4 d4 4. fxe5 dxc3 5. bxc3 Nc6 6. d4 Qh4+ 7. Kd2 g6 8. Nf3 Bh6+ 9. Kd3 Qf2 10. Bxh6 Nxh6 11. Be2 Ng4 12. Qd2 Qxg2 13. Rhg1 Qh3 14. Rg3 Qh5 15. Ng5 Ncxe5+ 16. dxe5 Be6 17. h3 O-O-O# 0-1
0,Zfv4wQLb,2015.11.16,01:50:54,andyquibler,mathwhiz16,2268,1883,30+0,Rated Bullet tournament https://lichess.org/tournament/peOod6GL,1. e4 e6 2. Nc3 Be7 3. d4 Nf6 4. Qe2 d5 5. e5 c5 6. exf6 b6 7. Nf3 Bxf6 8. dxc5 Nc6 9. Qb5 bxc5 10. Qxc6+ Bd7 11. Qxc5 Qc8 12. Qxc8+ Rxc8 13. Bb5 O-O 14. Bxd7 Rcd8 15. Bc6 e5 16. Ba4 d4 17. Ne4 Rfe8 18. Nxf6+ gxf6 19. O-O e4 20. Bh6 exf3 21. gxf3 Kh8 22. Bb3 Rg8+ 23. Kh1 Rg6 24. Bf4 Rdg8 25. Bg3 f5 26. f4 h5 27. Rg1 h4 28. Bxh4 Rxg1+ 29. Rxg1 Rxg1+ 30. Kxg1 Kg7 31. Bg3 f6 32. h4 Kf8 33. Kg2 Kg7 34. Kf3 Kh7 35. Bc4 Kg7 36. Bd3 Kh7 37. Bxf5+ Kg7 38. h5 Kh6 39. Kg4 Kg7 40. Bg6 Kh8 41. Kf5 Kg7 42. h6+ Kh8 43. Kxf6 d3 44. f5 d2 45. Be5 d1=Q 46. Kf7# 1-0
4,wUYby9ns,2015.11.16,02:40:56,MrDreW,Elijah_3,1327,1520,180+0,Rated Blitz game,1. e4 d5 2. d4 dxe4 3. d5 Nf6 4. Nc3 Nxd5 5. Nxd5 Qd6 6. Bc4 c6 7. Ne3 Qxd1+ 8. Nxd1 b5 9. Bb3 a5 10. a4 b4 11. Ne3 Na6 12. Nc4 Nc5 13. Nh3 Bxh3 14. gxh3 O-O-O 15. Nb6+ Kc7 16. Nc4 Nxb3 17. cxb3 e6 18. Nxa5 Kb6 19. Nc4+ Kc5 20. Be3+ Kd5 21. O-O-O# 1-0
0,13KbURlu,2015.11.16,04:05:36,jjwhitney,hotchagahot,1662,1594,180+0,Rated Blitz game,1. e4 e5 2. Nf3 d6 3. Bc4 Nc6 4. d3 h6 5. Nc3 Nf6 6. Nd5 a6 7. Be3 b5 8. Bb3 Bg4 9. h3 Bh5 10. g4 Bg6 11. Nh4 Bh7 12. f4 Nxe4 13. Nxc7+ Qxc7 14. dxe4 Be7 15. Nf5 Bxf5 16. gxf5 Bh4+ 17. Ke2 O-O 18. Rg1 exf4 19. Bxf4 Rae8 20. Kf3 Kh7 21. Qxd6 Qxd6 22. Bxd6 Ne5+ 23. Kf4 Bg5+ 24. Rxg5 hxg5+ 25. Kxg5 f6+ 26. Kh5 Rh8 27. a4 g6+ 28. fxg6+ Kg7# 0-1
0,Xl6vYlVx,2015.11.16,06:47:10,pusslov,GTMaroli,1769,1737,120+0,Rated Bullet game,1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. d4 Nf6 5. Be3 g6 6. h3 Bg7 7. Nf3 O-O 8. Qd2 c6 9. O-O-O Nbd7 10. Bh6 b5 11. Bxg7 Kxg7 12. Qg5 Re8 13. Bd3 Nf8 14. h4 Ne6 15. Qe3 Ng4 16. Qd2 Nxd4 17. Nxd4 Qxd4 18. f3 Nf2 19. Rhf1 Nxd1 20. Rxd1 b4 21. Ne4 Qb6 22. b3 a5 23. h5 a4 24. Kb2 axb3 25. cxb3 c5 26. hxg6 fxg6 27. Ka1 Rd8 28. Qb2+ Kf8 29. Qe5 Bf5 30. g4 Bxe4 31. fxe4 Qf6 32. Qxf6+ exf6 33. Kb2 Rd7 34. Bc2 Rxd1 35. Bxd1 Re8 36. Kc2 Re7 37. Bf3 Kg7 38. Kd3 h6 39. Kc4 f5 40. exf5 gxf5 41. gxf5 Kf6 42. Kxc5 Re5+ 43. Kxb4 Rxf5 44. Bc6 h5 45. a4 h4 46. a5 h3 47. a6 Ke5 48. a7 Rf8 49. a8=Q Rxa8 50. Bxa8 Kd6 51. Kc4 Ke5 52. b4 Kd6 53. b5 Kc7 54. Kc5 Kb8 55. Bh1 h2 56. Kc6 Ka7 57. b6+ Kb8 58. Bd5 Ka8 59. Kc7# 1-0
0,BtpK8NsU,2015.11.16,09:59:47,Dmitry54rus,bombarder2015,1803,1681,420+0,Rated Blitz game,1. e4 d5 2. exd5 Qxd5 3. d4 Bf5 4. h3 Nc6 5. Nf3 Be4 6. Be2 Bxf3 7. Bxf3 Qxd4 8. Bxc6+ bxc6 9. Qxd4 e6 10. Bf4 Nf6 11. Be5 Be7 12. Qc3 O-O 13. Qxc6 Nd5 14. O-O Nb4 15. Qc3 Nd5 16. Qg3 Bf6 17. Bxf6 Nxf6 18. Nc3 c6 19. a3 Rab8 20. b4 Rbd8 21. Na4 Rd2 22. c4 Rfd8 23. Nc5 Rc2 24. Rfc1 Re2 25. Qc7 Red2 26. Kf1 h6 27. Ke1 Ne8 28. Qxa7 Nf6 29. Nb3 R2d3 30. Na5 Ne4 31. Nxc6 R8d7 32. Qb8+ Kh7 33. Ne5 Rd8 34. Qb7 Rd2 35. Qxe4+ f5 36. Qe3 R2d4 37. c5 Re4 38. Qxe4 fxe4 39. Nc4 Rc8 40. a4 Kg6 41. Nd6 Rc6 42. Nxe4 Kf5 43. Nd6+ Kf6 44. b5 Rc7 45. Ne8+ Kf5 46. Nxc7 e5 47. Rd1 g5 48. c6 g4 49. hxg4+ Kxg4 50. Ne6 h5 51. c7 e4 52. c8=Q e3 53. fxe3 Kh4 54. Rd4+ Kg3 55. Qg8+ Kh2 56. Rh4+ Kg1 57. Ke2# 1-0
0,wi4TozL4,2015.11.16,11:38:46,ALKARTA,m1359,1610,1638,600+0,Rated Classical game,1. e4 e5 2. Bc4 Nc6 3. Nf3 Nd4 4. Bxf7+ Kxf7 5. Nxe5+ Ke7 6. d3 h6 7. O-O d6 8. Ng6+ Kd7 9. Nxh8 Qf6 10. c3 Ne6 11. d4 g5 12. d5 Nc5 13. f4 Qxh8 14. fxg5 hxg5 15. Rxf8 Qe5 16. Rxg8 Qxe4 17. Rxg5 Nd3 18. Qg4+ Qxg4 19. Rxg4 Nxc1 20. Rg3 Ne2+ 21. Kf2 Nxg3 22. Kxg3 Ke7 23. Nd2 Bf5 24. h4 Rg8+ 25. Kf2 Kf6 26. Rf1 Bd3 27. Rg1 Ke5 28. c4 b5 29. b3 bxc4 30. bxc4 Kd4 31. g4 Rf8+ 32. Ke1 Bxc4 33. Nxc4 Kxc4 34. g5 Kxd5 35. g6 Rg8 36. h5 Ke5 37. h6 Kf6 38. g7 c5 39. h7 Rxg7 40. h8=Q Kf7 41. Qxg7+ Ke6 42. Rg6+ Kd5 43. Qf7+ Kc6 44. a4 a5 45. Qe8+ Kd5 46. Rg5+ Kc4 47. Qe4+ Kb3 48. Rg3+ Kb2 49. Qe2+ Kb1 50. Rg1 c4 51. Kf2# 1-0
1,4RDoGT5h,2015.11.16,13:00:38,pursang,OmidKhoshkebari,2179,1996,1800+10,Rated Classical game,1. Nf3 { [%eval 0.12] } 1... d5 { [%eval 0.17] } 2. d4 { [%eval 0.16] } 2... Nf6 { [%eval 0.13] } 3. c4 { [%eval 0.09] } 3... dxc4 { [%eval 0.39] } 4. e3 { [%eval 0.36] } 4... Be6 { [%eval 0.51] } 5. Nc3 { [%eval 0.65] } 5... Nd5 { [%eval 1.04] } 6. Ng5 { [%eval 1.19] } 6... Nxc3 { [%eval 1.11] } 7. bxc3 { [%eval 1.24] } 7... Bd5?! { [%eval 1.79] } 8. e4 { [%eval 1.84] } 8... Bc6? { [%eval 4.22] } 9. Bxc4? { [%eval 2.74] } 9... e6 { [%eval 2.55] } 10. Qe2? { [%eval 1.22] } 10... a6? { [%eval 3.48] } 11. a4? { [%eval 1.54] } 11... h6 { [%eval 1.44] } 12. Nf3 { [%eval 1.22] } 12... Bd6 { [%eval 1.1] } 13. O-O { [%eval 0.91] } 13... O-O { [%eval 0.9] } 14. e5 { [%eval 0.94] } 14... Bxf3? { [%eval 3.0] } 15. Qxf3 { [%eval 2.58] } 15... Be7 { [%eval 2.6] } 16. Bd3 { [%eval 2.37] } 16... f5?! { [%eval 3.25] } 17. Qxb7 { [%eval 3.03] } 17... Nd7? { [%eval 4.27] } 18. Qc6 { [%eval 3.99] } 18... Nxe5 { [%eval 4.34] } 19. Qxe6+ { [%eval 4.35] } 19... Nf7 { [%eval 4.16] } 20. Bxf5?! { [%eval 3.4] } 20... Qd6 { [%eval 3.53] } 21. Rb1 { [%eval 3.06] } 21... Kh8 { [%eval 3.5] } 22. Re1 { [%eval 3.05] } 22... Qxe6 { [%eval 3.19] } 23. Bxe6 { [%eval 3.05] } 23... Bd6?! { [%eval 3.63] } 24. Bxf7? { [%eval 2.63] } 24... Rxf7 { [%eval 2.52] } 25. Bd2 { [%eval 2.58] } 25... Rf5 { [%eval 2.91] } 26. c4 { [%eval 2.8] } 26... Rd8 { [%eval 3.17] } 27. Bc3 { [%eval 3.15] } 27... Rff8?! { [%eval 3.98] } 28. g3?! { [%eval 3.21] } 28... Rf3 { [%eval 3.31] } 29. Re3 { [%eval 3.25] } 29... Rxe3 { [%eval 3.72] } 30. fxe3 { [%eval 3.74] } 30... Re8 { [%eval 3.88] } 31. Kf2 { [%eval 3.88] } 31... Rf8+?! { [%eval 4.38] } 32. Ke2 { [%eval 4.47] } 32... h5 { [%eval 4.77] } 33. c5 { [%eval 4.99] } 33... Be7 { [%eval 4.93] } 34. Rb7 { [%eval 4.79] } 34... Bd8?! { [%eval 5.67] } 35. Ba5 { [%eval 5.63] } 35... Kh7 { [%eval 5.86] } 36. d5 { [%eval 5.93] } 36... Rf5?! { [%eval 6.88] } 37. e4 { [%eval 6.82] } 37... Re5 { [%eval 7.15] } 38. Kf3 { [%eval 6.78] } 38... Kg8? { [%eval 8.01] } 39. Rb8?! { [%eval 7.12] } 39... Re8 { [%eval 7.11] } 40. c6 { [%eval 9.44] } 40... g5?! { [%eval 10.52] } 41. Ke3 { [%eval 9.77] } 41... g4 { [%eval 13.57] } 42. Kd3 { [%eval 11.81] } 42... Kf8 { [%eval 14.34] } 43. d6 { [%eval 16.12] } 43... Kf7 { [%eval 15.57] } 44. d7 { [%eval 15.1] } 44... Rf8?! { [%eval #15] } 45. Rxd8 { [%eval 55.31] } 45... Rxd8 { [%eval #12] } 46. Bxc7 { [%eval 51.87] } 46... Rg8?! { [%eval #11] } 47. d8=Q { [%eval #10] } 47... Rxd8+ { [%eval #10] } 48. Bxd8 { [%eval #9] } 48... Ke6 { [%eval #9] } 49. Kd4 { [%eval #10] } 49... Kd6 { [%eval #10] } 50. c7 { [%eval #8] } 50... Kd7 { [%eval #8] } 51. Kd5 { [%eval #7] } 51... a5 { [%eval #7] } 52. e5 { [%eval #6] } 52... h4 { [%eval #6] } 53. e6+ { [%eval #5] } 53... Kc8 { [%eval #5] } 54. Kd6 { [%eval #4] } 54... hxg3 { [%eval #4] } 55. e7 { [%eval #3] } 55... g2 { [%eval #3] } 56. e8=Q { [%eval #2] } 56... g1=Q { [%eval #2] } 57. Bg5+?! { [%eval #2] } 57... Kb7 { [%eval #2] } 58. Qb8+ { [%eval #1] } 58... Ka6 { [%eval #1] } 59. c8=B# 1-0
0,Yu23M2RF,2015.11.16,13:18:43,mfrub,tortellino,1402,1351,300+8,Rated Classical game,1. e4 d5 2. d3 dxe4 3. d4 Nf6 4. Bc4 Nc6 5. Bxf7+ Kxf7 6. Ne2 Bg4 7. O-O Nxd4 8. Qxd4 Bxe2 9. Qxd8 Rxd8 10. Re1 Bh5 11. Bg5 e6 12. Bxf6 gxf6 13. h3 Bc5 14. Rxe4 Rd1+ 15. Kh2 Bxf2 16. Rc4 Bg1+ 17. Kg3 Rg8+ 18. Kh4 Kg6 19. Rc3 Rd4+ 20. Kg3 Kh6# 0-1
0,MfXdGhRU,2015.11.16,13:32:04,EM0676,azoyu,1484,1500,1200+0,Rated Classical game,1. e4 e5 2. Bc4 Nf6 3. d3 a6 4. Nh3 b5 5. Bd5 Nxd5 6. exd5 Bb7 7. Nc3 g5 8. Bxg5 f6 9. Qh5+ Ke7 10. Bh4 b4 11. Ne4 Bxd5 12. Bxf6+ Ke6 13. Bxd8 Nc6 14. Nhg5+ Kf5 15. g4+ Kf4 16. Nh3+ Kf3 17. g5+ Kg2 18. Rg1+ Kxh2 19. Nf4+ Kxg1 20. Ke2# 1-0
0,1jALjZ11,2015.11.16,15:36:43,FELINO1974,Rachel65,1534,1596,300+0,Rated Blitz game,1. e3 d5 2. c4 d4 3. e4 e5 4. d3 c5 5. Nf3 Bd6 6. Qd2 Ne7 7. Qg5 O-O 8. Nxe5 f6 9. Nc6 Nbxc6 10. Qd2 Qa5 11. Qxa5 Nxa5 12. Bd2 Nac6 13. Na3 a6 14. Be2 Be6 15. Nc2 f5 16. f3 Rae8 17. O-O fxe4 18. fxe4 Rxf1+ 19. Rxf1 Rf8 20. Rxf8+ Kxf8 21. a3 Ng6 22. b4 b6 23. a4 cxb4 24. Nxb4 Nxb4 25. Bxb4 Bxb4 26. Bf3 Ne5 27. Be2 Ke7 28. Kf2 Bg4 29. Bf1 Bd1 30. h3 Bxa4 31. g4 Bc2 32. Be2 Bxd3 33. Bxd3 Nxd3+ 34. Ke2 Ne5 35. Kd1 Kd6 36. Kc2 Kc5 37. g5 g6 38. h4 Kxc4 39. h5 gxh5 40. g6 hxg6 41. Kc1 d3 42. Kd1 Kd4 43. Kc1 Kxe4 44. Kd1 h4 45. Kc1 h3 46. Kd1 Ke3 47. Kc1 h2 48. Kb2 h1=Q 49. Kb3 a5 50. Ka2 Qh2+ 51. Kb3 d2 52. Kc2 Ke2 53. Kb2 d1=Q 54. Ka2 Kd3# 0-1
5,uMZcjyU1,2015.11.16,17:40:43,iouri,littleRiver,2021,1748,180+0,Rated Blitz tournament https://lichess.org/tournament/ia430F1t,1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 Qb6 8. O-O cxd4 9. cxd4 Nxd4 10. Nxd4 Qxd4 11. Nf3 Qb6 12. Qa4 a6 13. Be3 Qd8 14. Rac1 Be7 15. Qg4 O-O 16. Bh6 g6 17. Bxf8 Bxf8 18. Rc2 Bg7 19. Qf4 b5 20. Rfc1 Nb6 21. Rc7 Qe8 22. Ng5 Bd7 23. Rb7 Nc4 24. Bxc4 bxc4 25. b3 h6 26. Nf3 g5 27. Qd4 cxb3 28. axb3 Rc8 29. Rcc7 Rxc7 30. Rxc7 Qd8 31. Qa7 Be8 32. b4 d4 33. Rb7 d3 34. Rb8 Qd5 35. Rxe8+ Kh7 36. Qe3 d2 37. Qxd2 Qc6 38. Rd8 Qa4 39. Qd3+ f5 40. exf6# 1-0
0,PzJq19Si,2015.11.16,18:05:44,laaangsam,goodflood,1942,1845,60+0,Rated Bullet game,1. d4 d5 2. c4 e6 3. Nc3 h6 4. Nf3 dxc4 5. Bf4 c6 6. e3 Nf6 7. Bxc4 b5 8. Bd3 a5 9. O-O b4 10. Ne4 Nxe4 11. Bxe4 f5 12. Bd3 Bd6 13. Bxd6 Qxd6 14. Rc1 O-O 15. Ne5 Bb7 16. Qh5 Rf6 17. Ng6 Nd7 18. Rc5 Nxc5 19. dxc5 Qxc5 20. g4 Qd5 21. Be2 c5 22. f3 fxg4 23. Qxg4 Qg5 24. Qxg5 hxg5 25. Ne5 g4 26. Nxg4 Rg6 27. Kf2 Rf8 28. Kg3 e5 29. e4 Kh7 30. Kh3 Rh8 31. Nxe5 Kg8# 0-1
0,qcTHXXyF,2015.11.16,18:17:42,Peaceful_Mind,idbrts,1621,1385,180+0,Rated Blitz tournament https://lichess.org/tournament/sJ1NCtsO,1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4 4. Nxf7 Kxf7 5. Qh5+ g6 6. Qd5+ Ke8 7. Qxe4+ Qe7 8. Nc3 d5 9. Qxe7+ Bxe7 10. Nxd5 Bb4 11. Nxc7+ Kd8 12. Nxa8 Re8+ 13. Kd1 Bg4+ 14. f3 Bh5 15. g4 Bxg4 16. fxg4 g5 17. Bg2 Ba5 18. Bxb7 Nd7 19. Bc6 Ne5 20. Bxe8 Kxe8 21. Re1 h5 22. Rxe5+ Kf7 23. Rxa5 Kg6 24. gxh5+ Kxh5 25. Rxg5+ Kxg5 26. d4+ Kg4 27. d5 a5 28. d6 a4 29. d7 a3 30. b3 Kf3 31. d8=Q Kg2 32. Qg5+ Kxh2 33. Bf4+ Kh1 34. Kd2# 1-0
0,t65jsOQB,2015.11.16,18:33:11,maryam-1365,bastianmunz,1771,1566,300+0,Rated Blitz game,1. e4 e6 2. Nf3 d5 3. Nc3 d4 4. Nb5 c5 5. c3 a6 6. Na3 Nc6 7. cxd4 cxd4 8. Bc4 Bxa3 9. bxa3 Nf6 10. d3 O-O 11. O-O e5 12. Bg5 Qd6 13. Nh4 h6 14. Bxf6 Qxf6 15. Nf5 Bxf5 16. exf5 Qxf5 17. Bd5 Rad8 18. Be4 Qe6 19. f4 f5 20. Bf3 e4 21. dxe4 fxe4 22. Bg4 Qf6 23. Qe2 e3 24. f5 Rfe8 25. Rae1 d3 26. Qf3 e2 27. Rf2 Ne5 28. Qg3 Qb6 29. f6 g5 30. Bh5 Re6 31. f7+ Kf8 32. Kh1 d2 33. Rfxe2 dxe1=Q+ 34. Rxe1 Ng6 35. Rg1 Rd7 36. Bg4 Rxf7 37. Bxe6 Qxe6 38. Qb8+ Kg7 39. Qg3 Nf4 40. h3 Qe2 41. Qc3+ Kg6 42. Qc5 Qe4 43. Qd6+ Kh5 44. h4 Kxh4 45. Qxh6+ Nh5 46. Qh7 Rxh7 47. Kh2 Nf4 48. g3+ Kg4# 0-1
4,MnH7vQJw,2015.11.16,21:12:34,pashpash,wertsy10,2304,1782,30+0,Rated Bullet tournament https://lichess.org/tournament/fjssHgy7,1. e4 d6 2. Nc3 d5 3. Nf3 d4 4. Ne2 d3 5. cxd3 Qxd3 6. Nc3 Nc6 7. Bxd3 e5 8. Be2 f5 9. d4 fxe4 10. Nxe4 Nxd4 11. Nxd4 exd4 12. Qxd4 Nf6 13. Bg5 Be7 14. Nxf6+ Bxf6 15. Bxf6 gxf6 16. Qxf6 Rf8 17. Bh5+ Kd7 18. O-O-O# 1-0
5,QK4v6ITJ,2015.11.16,22:32:22,adaptation123,smeraldina,2224,1406,60+0,Rated Bullet tournament https://lichess.org/tournament/TUVgRYNh,1. d4 { [%eval 0.2] } 1... d6 { [%eval 0.36] } 2. c4 { [%eval 0.25] } 2... Nf6 { [%eval 0.4] } 3. Nc3 { [%eval 0.34] } 3... Qd7 { [%eval 0.81] } 4. e4 { [%eval 0.59] } 4... Qg4?! { [%eval 1.1] } 5. f3 { [%eval 1.12] } 5... Qd7 { [%eval 1.04] } 6. Be3 { [%eval 1.08] } 6... e6 { [%eval 1.2] } 7. Qd2 { [%eval 0.98] } 7... Be7 { [%eval 0.99] } 8. Nge2 { [%eval 0.93] } 8... O-O { [%eval 0.91] } 9. Ng3 { [%eval 0.81] } 9... Ne8 { [%eval 1.22] } 10. Bd3 { [%eval 0.95] } 10... e5 { [%eval 1.39] } 11. d5 { [%eval 1.34] } 11... Bh4 { [%eval 1.45] } 12. O-O { [%eval 1.41] } 12... Bxg3 { [%eval 1.47] } 13. hxg3 { [%eval 1.48] } 13... Qe7 { [%eval 1.44] } 14. f4?! { [%eval 0.51] } 14... Qf6? { [%eval 1.53] } 15. f5 { [%eval 1.51] } 15... Qh6?? { [%eval 10.63] } 16. g4?? { [%eval 4.02] } 16... Qh4 { [%eval 3.94] } 17. g5 { [%eval 3.95] } 17... f6?! { [%eval 4.85] } 18. Rf3 { [%eval 4.87] } 18... fxg5?! { [%eval 5.79] } 19. Bxg5?? { [%eval 2.11] } 19... Qg4?? { [%eval 5.28] } 20. Raf1? { [%eval 3.23] } 20... Rf6? { [%eval 5.36] } 21. Bxf6? { [%eval 3.0] } 21... gxf6? { [%eval 5.43] } 22. Qf2? { [%eval 4.11] } 22... Ng7 { [%eval 4.45] } 23. Rg3 { [%eval 4.84] } 23... Qh4?? { [%eval 17.98] } 24. Rxg7+ { [%eval 20.61] } 24... Kxg7 { [%eval 18.8] } 25. Qxh4 { [%eval 18.69] } 25... Kf7?! { [%eval #9] } 26. Rf3 { [%eval #7] } 26... Be6 { [%eval #4] } 27. Qxh7+?! { [%eval #4] } 27... Ke8 { [%eval #4] } 28. Qg6+?! { [%eval 23.59] } 28... Kd7?! { [%eval #3] } 29. Qxf6?! { [%eval #7] } 29... c6 { [%eval #7] } 30. Qxe6+ { [%eval #6] } 30... Kc7 { [%eval #6] } 31. Rh3 { [%eval #7] } 31... Kb6 { [%eval #6] } 32. Rh7 { [%eval #6] } 32... Nd7 { [%eval #6] } 33. Qxd6 { [%eval #5] } 33... Nb8 { [%eval #3] } 34. Qb4+ { [%eval #2] } 34... Ka6 { [%eval #2] } 35. c5+ { [%eval #1] } 35... b5 { [%eval #1] } 36. cxb6# 1-0
0,bAGfYwdY,2015.11.16,23:55:12,BigFatBaby,bobbytal,1636,1622,300+0,Rated Blitz tournament https://lichess.org/tournament/Fp5DceLT,1. e4 c5 2. Nf3 Nc6 3. d3 e5 4. Be3 d6 5. Nc3 Bg4 6. Be2 Be7 7. O-O Nf6 8. h3 Bxf3 9. Bxf3 O-O 10. Bg4 h5 11. Bxh5 Nxh5 12. Qxh5 Nd4 13. Bxd4 cxd4 14. Nd5 Re8 15. c3 g6 16. Qe2 dxc3 17. bxc3 Rc8 18. c4 b6 19. f4 exf4 20. Nxf4 Bf6 21. Rab1 Bd4+ 22. Kh1 Qh4 23. Nd5 Be5 24. Rf3 Rf8 25. Rbf1 Rcd8 26. Nf6+ Bxf6 27. Rxf6 Rd7 28. R6f4 Qg3 29. R4f3 Qh4 30. Rf4 Qg3 31. R1f3 Qg5 32. Rg4 Qe5 33. Rgf4 Qa1+ 34. Kh2 Qe5 35. Qe3 g5 36. d4 gxf4 37. Rxf4 Qh5 38. Rg4+ Kh7 39. e5 f5 40. Rg3 f4 41. Qe4+ Qf5 42. Qxf5+ Rxf5 43. Rf3 dxe5 44. dxe5 Rd2 45. e6 Re2 46. a4 Rxe6 47. g3 Re4 48. g4 Ra5 49. h4 Rxa4 50. Kh3 Raxc4 51. g5 a5 52. Kg4 a4 53. h5 Re3 54. g6+ Kh6 55. Rf1 Rg3+ 56. Kf5 f3 57. Kf6 Kxh5 58. Rh1+ Rh4 59. Rf1 Rf4+ 60. Kg7 Rxg6+ 61. Kh7 Rh4 62. Rxf3 Kg5# 0-1
4,XNaeQ3wi,2015.11.17,00:24:39,chessfu_master,Saltorman,1630,1500,900+5,Rated Classical game,1. e4 Nh6 2. d4 Na6 3. c4 e6 4. Nf3 g5 5. Bxg5 Bb4+ 6. Nc3 f6 7. Bxh6 f5 8. exf5 Bf8 9. Bxf8 Rxf8 10. fxe6 dxe6 11. Ne5 Qf6 12. Qh5+ Rf7 13. Nxf7 Bd7 14. Nd6+ Ke7 15. Nce4 Qf5 16. Nxf5+ exf5 17. Qxh7+ Ke6 18. d5+ Ke5 19. Qe7+ Kd4 20. O-O-O# 1-0
5,tmCNu0ID,2015.11.17,05:58:13,PASSCAPTURE,titaut,1401,1447,300+0,Rated Blitz game,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. e3 Be7 5. Bd3 O-O 6. Nge2 Nc6 7. f3 a6 8. O-O Rb8 9. b3 Bd7 10. a3 dxc4 11. bxc4 Na5 12. e4 b5 13. e5 Ne8 14. cxb5 axb5 15. f4 c5 16. Be3 cxd4 17. Bxd4 b4 18. axb4 Bxb4 19. Rf3 Bxc3 20. Bxh7+ Kh8 21. Rh3 g6 22. Bxg6+ Kg7 23. Rh7+ Kxg6 24. Qd3+ f5 25. exf6# 1-0
